"Date","Time","Global_active_power","Global_reactive_power","Voltage","Global_intensity","Sub_metering_1","Sub_metering_2","Sub_metering_3","TrueTime","T","day","year","daytime","nighttime","week","hour"
"1028","2/12/2009","07:14:00",1.78541349873256,0.128,240.44,7.6,0,0,19,2009-12-02 07:14:00,2019-11-22 07:14:00,"Wed","2009",TRUE,FALSE,48,"07"
"1029","2/12/2009","07:15:00",1.75876464309628,0.118,235.92,7.4,0,0,17,2009-12-02 07:15:00,2019-11-22 07:15:00,"Wed","2009",TRUE,FALSE,48,"07"
"1030","2/12/2009","07:16:00",2.0005,0.122,236.87,7.4,0,0,18,2009-12-02 07:16:00,2019-11-22 07:16:00,"Wed","2009",TRUE,FALSE,48,"07"
"1031","2/12/2009","07:17:00",2.39754916194606,0.13,239.37,7.4,0,0,18,2009-12-02 07:17:00,2019-11-22 07:17:00,"Wed","2009",TRUE,FALSE,48,"07"
"1032","2/12/2009","07:18:00",2.89157714297507,0.126,238.53,7.4,0,0,18,2009-12-02 07:18:00,2019-11-22 07:18:00,"Wed","2009",TRUE,FALSE,48,"07"
"1033","2/12/2009","07:19:00",3.98214149445779,0.128,239.1,8,0,0,19,2009-12-02 07:19:00,2019-11-22 07:19:00,"Wed","2009",TRUE,FALSE,48,"07"
"1034","2/12/2009","07:20:00",3.95445854078445,0.124,238.87,8.6,0,0,18,2009-12-02 07:20:00,2019-11-22 07:20:00,"Wed","2009",TRUE,FALSE,48,"07"
"1035","2/12/2009","07:21:00",2.122,0.122,238.49,8.8,0,0,18,2009-12-02 07:21:00,2019-11-22 07:21:00,"Wed","2009",TRUE,FALSE,48,"07"
"1036","2/12/2009","07:22:00",2.124,0.12,238.31,8.8,0,0,18,2009-12-02 07:22:00,2019-11-22 07:22:00,"Wed","2009",TRUE,FALSE,48,"07"
"1037","2/12/2009","07:23:00",2.27685,0.126,239.4,8.8,0,0,18,2009-12-02 07:23:00,2019-11-22 07:23:00,"Wed","2009",TRUE,FALSE,48,"07"
"1038","2/12/2009","07:24:00",2.318,0.126,239.54,8.8,0,0,18,2009-12-02 07:24:00,2019-11-22 07:24:00,"Wed","2009",TRUE,FALSE,48,"07"
"1039","2/12/2009","07:25:00",3.97950097163541,0.124,239.36,9,0,0,19,2009-12-02 07:25:00,2019-11-22 07:25:00,"Wed","2009",TRUE,FALSE,48,"07"
"1040","2/12/2009","07:26:00",2.148,0.126,239.94,9,0,0,18,2009-12-02 07:26:00,2019-11-22 07:26:00,"Wed","2009",TRUE,FALSE,48,"07"
"1041","2/12/2009","07:27:00",2.43275,0.14,239.05,9,0,0,18,2009-12-02 07:27:00,2019-11-22 07:27:00,"Wed","2009",TRUE,FALSE,48,"07"
"1042","2/12/2009","07:28:00",2.108,0.11,238.14,8.8,0,0,18,2009-12-02 07:28:00,2019-11-22 07:28:00,"Wed","2009",TRUE,FALSE,48,"07"
"1043","2/12/2009","07:29:00",3.2945693668176,0.094,238.42,8.8,0,0,18,2009-12-02 07:29:00,2019-11-22 07:29:00,"Wed","2009",TRUE,FALSE,48,"07"
"1044","2/12/2009","07:30:00",3.93698893524922,0.096,238.85,8.8,0,0,18,2009-12-02 07:30:00,2019-11-22 07:30:00,"Wed","2009",TRUE,FALSE,48,"07"
"1045","2/12/2009","07:31:00",2.18417609129445,0.094,237.99,8.8,0,0,18,2009-12-02 07:31:00,2019-11-22 07:31:00,"Wed","2009",TRUE,FALSE,48,"07"
"1046","2/12/2009","07:32:00",2.50005,0.096,238.52,8.8,0,0,18,2009-12-02 07:32:00,2019-11-22 07:32:00,"Wed","2009",TRUE,FALSE,48,"07"
"1047","2/12/2009","07:33:00",2.26721289181625,0.098,239.96,9.6,0,0,19,2009-12-02 07:33:00,2019-11-22 07:33:00,"Wed","2009",TRUE,FALSE,48,"07"
"1048","2/12/2009","07:34:00",3.116,0.114,238.91,13.4,0,0,18,2009-12-02 07:34:00,2019-11-22 07:34:00,"Wed","2009",TRUE,FALSE,48,"07"
"1049","2/12/2009","07:35:00",4.13695038279052,0.094,238.47,12.6,0,0,18,2009-12-02 07:35:00,2019-11-22 07:35:00,"Wed","2009",TRUE,FALSE,48,"07"
"1050","2/12/2009","07:36:00",2.698,0.084,238.29,11.2,0,0,18,2009-12-02 07:36:00,2019-11-22 07:36:00,"Wed","2009",TRUE,FALSE,48,"07"
"1051","2/12/2009","07:37:00",2.34965,0.084,238.06,11.2,0,0,18,2009-12-02 07:37:00,2019-11-22 07:37:00,"Wed","2009",TRUE,FALSE,48,"07"
"1052","2/12/2009","07:38:00",3.56571217449589,0.086,238.52,11.4,0,0,18,2009-12-02 07:38:00,2019-11-22 07:38:00,"Wed","2009",TRUE,FALSE,48,"07"
"1053","2/12/2009","07:39:00",2.3436,0.086,238.73,11.2,0,0,18,2009-12-02 07:39:00,2019-11-22 07:39:00,"Wed","2009",TRUE,FALSE,48,"07"
"1054","2/12/2009","07:40:00",2.652,0.086,238.62,11,0,0,18,2009-12-02 07:40:00,2019-11-22 07:40:00,"Wed","2009",TRUE,FALSE,48,"07"
"1055","2/12/2009","07:41:00",4.48011416157247,0.098,237.94,14.4,0,0,18,2009-12-02 07:41:00,2019-11-22 07:41:00,"Wed","2009",TRUE,FALSE,48,"07"
"1056","2/12/2009","07:42:00",2.68837357528773,0.102,237.94,16.2,0,0,18,2009-12-02 07:42:00,2019-11-22 07:42:00,"Wed","2009",TRUE,FALSE,48,"07"
"1057","2/12/2009","07:43:00",3.936,0.088,238.13,16.4,0,0,18,2009-12-02 07:43:00,2019-11-22 07:43:00,"Wed","2009",TRUE,FALSE,48,"07"
"1058","2/12/2009","07:44:00",6.67382193296146,0,236.81,15.8,0,0,18,2009-12-02 07:44:00,2019-11-22 07:44:00,"Wed","2009",TRUE,FALSE,48,"07"
"1059","2/12/2009","07:45:00",4.672,0,235.15,19.8,0,0,18,2009-12-02 07:45:00,2019-11-22 07:45:00,"Wed","2009",TRUE,FALSE,48,"07"
"1060","2/12/2009","07:46:00",3.268,0,236.47,14.8,0,0,17,2009-12-02 07:46:00,2019-11-22 07:46:00,"Wed","2009",TRUE,FALSE,48,"07"
"1061","2/12/2009","07:47:00",2.6461,0,238.06,8.2,0,0,18,2009-12-02 07:47:00,2019-11-22 07:47:00,"Wed","2009",TRUE,FALSE,48,"07"
"1062","2/12/2009","07:48:00",2.57091430671294,0,237.54,9.8,0,0,18,2009-12-02 07:48:00,2019-11-22 07:48:00,"Wed","2009",TRUE,FALSE,48,"07"
"1063","2/12/2009","07:49:00",2.68465,0,237.16,12.4,0,0,18,2009-12-02 07:49:00,2019-11-22 07:49:00,"Wed","2009",TRUE,FALSE,48,"07"
"1064","2/12/2009","07:50:00",4.79387812198542,0,235.92,16.6,0,0,18,2009-12-02 07:50:00,2019-11-22 07:50:00,"Wed","2009",TRUE,FALSE,48,"07"
"1065","2/12/2009","07:51:00",2.722,0,236.88,11.4,0,0,18,2009-12-02 07:51:00,2019-11-22 07:51:00,"Wed","2009",TRUE,FALSE,48,"07"
"1066","2/12/2009","07:52:00",4.92971762800681,0,237.56,9,0,0,18,2009-12-02 07:52:00,2019-11-22 07:52:00,"Wed","2009",TRUE,FALSE,48,"07"
"1067","2/12/2009","07:53:00",4.14310941735676,0.164,236.38,11.6,0,0,17,2009-12-02 07:53:00,2019-11-22 07:53:00,"Wed","2009",TRUE,FALSE,48,"07"
"1068","2/12/2009","07:54:00",2.81762133929052,0.138,236.75,10.2,0,0,18,2009-12-02 07:54:00,2019-11-22 07:54:00,"Wed","2009",TRUE,FALSE,48,"07"
"1069","2/12/2009","07:55:00",2.82295,0.288,237.51,9,0,0,18,2009-12-02 07:55:00,2019-11-22 07:55:00,"Wed","2009",TRUE,FALSE,48,"07"
"1070","2/12/2009","07:56:00",2.138,0.3,236.8,9,0,0,18,2009-12-02 07:56:00,2019-11-22 07:56:00,"Wed","2009",TRUE,FALSE,48,"07"
"1071","2/12/2009","07:57:00",2.114,0.208,237.02,8.8,0,0,18,2009-12-02 07:57:00,2019-11-22 07:57:00,"Wed","2009",TRUE,FALSE,48,"07"
"1072","2/12/2009","07:58:00",2.124,0.202,238.03,8.8,0,2,18,2009-12-02 07:58:00,2019-11-22 07:58:00,"Wed","2009",TRUE,FALSE,48,"07"
"1073","2/12/2009","07:59:00",1.11368372038112,0.198,237.33,9,0,1,18,2009-12-02 07:59:00,2019-11-22 07:59:00,"Wed","2009",TRUE,FALSE,48,"07"
"1074","2/12/2009","08:00:00",2.124,0.204,238.12,8.8,0,2,18,2009-12-02 08:00:00,2019-11-22 08:00:00,"Wed","2009",TRUE,FALSE,48,"08"
"1075","2/12/2009","08:01:00",2.222,0.206,239.93,9.2,0,1,18,2009-12-02 08:01:00,2019-11-22 08:01:00,"Wed","2009",TRUE,FALSE,48,"08"
"1076","2/12/2009","08:02:00",2.25,0.198,239.65,9.4,0,1,18,2009-12-02 08:02:00,2019-11-22 08:02:00,"Wed","2009",TRUE,FALSE,48,"08"
"1077","2/12/2009","08:03:00",2.238,0.198,239.17,9.4,0,2,18,2009-12-02 08:03:00,2019-11-22 08:03:00,"Wed","2009",TRUE,FALSE,48,"08"
"1078","2/12/2009","08:04:00",2.134,0.198,239.01,9,0,1,19,2009-12-02 08:04:00,2019-11-22 08:04:00,"Wed","2009",TRUE,FALSE,48,"08"
"1079","2/12/2009","08:05:00",1.954,0.2,239,8.2,0,2,18,2009-12-02 08:05:00,2019-11-22 08:05:00,"Wed","2009",TRUE,FALSE,48,"08"
"1080","2/12/2009","08:06:00",2.8524,0.196,237.96,8.2,0,1,18,2009-12-02 08:06:00,2019-11-22 08:06:00,"Wed","2009",TRUE,FALSE,48,"08"
"1081","2/12/2009","08:07:00",1.886,0.118,237.9,8,0,1,18,2009-12-02 08:07:00,2019-11-22 08:07:00,"Wed","2009",TRUE,FALSE,48,"08"
"1082","2/12/2009","08:08:00",2.58866945676488,0.07,239.2,7.8,0,2,18,2009-12-02 08:08:00,2019-11-22 08:08:00,"Wed","2009",TRUE,FALSE,48,"08"
"1083","2/12/2009","08:09:00",1.86,0.07,239.3,7.8,0,1,18,2009-12-02 08:09:00,2019-11-22 08:09:00,"Wed","2009",TRUE,FALSE,48,"08"
"1084","2/12/2009","08:10:00",1.85,0.068,238.65,7.8,0,2,18,2009-12-02 08:10:00,2019-11-22 08:10:00,"Wed","2009",TRUE,FALSE,48,"08"
"1085","2/12/2009","08:11:00",1.06962503274342,0.068,238.91,7.8,0,1,18,2009-12-02 08:11:00,2019-11-22 08:11:00,"Wed","2009",TRUE,FALSE,48,"08"
"1086","2/12/2009","08:12:00",4.67822245262564,0.068,238.43,7.8,0,1,18,2009-12-02 08:12:00,2019-11-22 08:12:00,"Wed","2009",TRUE,FALSE,48,"08"
"1087","2/12/2009","08:13:00",2.80285,0.066,237.87,7.8,0,1,18,2009-12-02 08:13:00,2019-11-22 08:13:00,"Wed","2009",TRUE,FALSE,48,"08"
"1088","2/12/2009","08:14:00",2.66349425395478,0.068,238.09,7.8,0,2,18,2009-12-02 08:14:00,2019-11-22 08:14:00,"Wed","2009",TRUE,FALSE,48,"08"
"1089","2/12/2009","08:15:00",2.74265,0.07,239.49,7.8,0,1,19,2009-12-02 08:15:00,2019-11-22 08:15:00,"Wed","2009",TRUE,FALSE,48,"08"
"1090","2/12/2009","08:16:00",2.72165,0.072,240.08,7.8,0,1,18,2009-12-02 08:16:00,2019-11-22 08:16:00,"Wed","2009",TRUE,FALSE,48,"08"
"1091","2/12/2009","08:17:00",1.846,0.072,239.68,7.6,0,2,18,2009-12-02 08:17:00,2019-11-22 08:17:00,"Wed","2009",TRUE,FALSE,48,"08"
"1092","2/12/2009","08:18:00",4.29841971742742,0.068,238.9,7.6,0,1,18,2009-12-02 08:18:00,2019-11-22 08:18:00,"Wed","2009",TRUE,FALSE,48,"08"
"1093","2/12/2009","08:19:00",2.75415039204463,0.07,239.55,7.8,0,1,19,2009-12-02 08:19:00,2019-11-22 08:19:00,"Wed","2009",TRUE,FALSE,48,"08"
"1094","2/12/2009","08:20:00",4.30346699051301,0.068,239.03,7.8,0,1,18,2009-12-02 08:20:00,2019-11-22 08:20:00,"Wed","2009",TRUE,FALSE,48,"08"
"1095","2/12/2009","08:21:00",3.01054366873342,0.088,237.48,7.8,0,2,18,2009-12-02 08:21:00,2019-11-22 08:21:00,"Wed","2009",TRUE,FALSE,48,"08"
"1096","2/12/2009","08:22:00",4.75223761146776,0.166,237.49,8,0,1,18,2009-12-02 08:22:00,2019-11-22 08:22:00,"Wed","2009",TRUE,FALSE,48,"08"
"1097","2/12/2009","08:23:00",2.88628855200724,0.104,237.86,7.8,0,0,17,2009-12-02 08:23:00,2019-11-22 08:23:00,"Wed","2009",TRUE,FALSE,48,"08"
"1098","2/12/2009","08:24:00",3.87463514242182,0.046,237.17,7.6,0,0,18,2009-12-02 08:24:00,2019-11-22 08:24:00,"Wed","2009",TRUE,FALSE,48,"08"
"1099","2/12/2009","08:25:00",1.818,0.046,236.97,7.6,0,0,18,2009-12-02 08:25:00,2019-11-22 08:25:00,"Wed","2009",TRUE,FALSE,48,"08"
"1100","2/12/2009","08:26:00",2.43832386265146,0.048,237.61,7.8,0,0,18,2009-12-02 08:26:00,2019-11-22 08:26:00,"Wed","2009",TRUE,FALSE,48,"08"
"1101","2/12/2009","08:27:00",1.838,0.048,237.69,7.8,0,0,18,2009-12-02 08:27:00,2019-11-22 08:27:00,"Wed","2009",TRUE,FALSE,48,"08"
"1102","2/12/2009","08:28:00",1.842,0.048,237.72,7.8,0,0,18,2009-12-02 08:28:00,2019-11-22 08:28:00,"Wed","2009",TRUE,FALSE,48,"08"
"1103","2/12/2009","08:29:00",1.826,0.048,237.64,7.6,0,0,18,2009-12-02 08:29:00,2019-11-22 08:29:00,"Wed","2009",TRUE,FALSE,48,"08"
"1104","2/12/2009","08:30:00",4.31852533218854,0.048,238.11,7.6,0,0,18,2009-12-02 08:30:00,2019-11-22 08:30:00,"Wed","2009",TRUE,FALSE,48,"08"
"1105","2/12/2009","08:31:00",1.824,0.048,237.97,7.6,0,0,18,2009-12-02 08:31:00,2019-11-22 08:31:00,"Wed","2009",TRUE,FALSE,48,"08"
"1106","2/12/2009","08:32:00",2.22,0.126,237.65,8,0,0,18,2009-12-02 08:32:00,2019-11-22 08:32:00,"Wed","2009",TRUE,FALSE,48,"08"
"1107","2/12/2009","08:33:00",2.2009,0.178,238.36,8.2,0,0,18,2009-12-02 08:33:00,2019-11-22 08:33:00,"Wed","2009",TRUE,FALSE,48,"08"
"1108","2/12/2009","08:34:00",1.928,0.134,239.31,8,0,0,18,2009-12-02 08:34:00,2019-11-22 08:34:00,"Wed","2009",TRUE,FALSE,48,"08"
"1109","2/12/2009","08:35:00",1.908,0.082,239.75,8,0,0,18,2009-12-02 08:35:00,2019-11-22 08:35:00,"Wed","2009",TRUE,FALSE,48,"08"
"1110","2/12/2009","08:36:00",2.19005,0.244,238.42,10.2,0,0,28,2009-12-02 08:36:00,2019-11-22 08:36:00,"Wed","2009",TRUE,FALSE,48,"08"
"1111","2/12/2009","08:37:00",2.19895,0.24,238.3,10.4,0,0,27,2009-12-02 08:37:00,2019-11-22 08:37:00,"Wed","2009",TRUE,FALSE,48,"08"
"1112","2/12/2009","08:38:00",3.30645894715308,0.24,238.25,10.4,0,0,29,2009-12-02 08:38:00,2019-11-22 08:38:00,"Wed","2009",TRUE,FALSE,48,"08"
"1113","2/12/2009","08:39:00",4.08985655398812,0.242,238.29,10.4,0,0,28,2009-12-02 08:39:00,2019-11-22 08:39:00,"Wed","2009",TRUE,FALSE,48,"08"
"1114","2/12/2009","08:40:00",2.22315,0.21,238.85,10,0,0,27,2009-12-02 08:40:00,2019-11-22 08:40:00,"Wed","2009",TRUE,FALSE,48,"08"
"1115","2/12/2009","08:41:00",2.2148,0.086,240.35,7.8,0,0,18,2009-12-02 08:41:00,2019-11-22 08:41:00,"Wed","2009",TRUE,FALSE,48,"08"
"1116","2/12/2009","08:42:00",1.872,0.084,239.3,7.8,0,0,18,2009-12-02 08:42:00,2019-11-22 08:42:00,"Wed","2009",TRUE,FALSE,48,"08"
"1117","2/12/2009","08:43:00",1.86,0.082,238.85,7.8,0,0,18,2009-12-02 08:43:00,2019-11-22 08:43:00,"Wed","2009",TRUE,FALSE,48,"08"
"1118","2/12/2009","08:44:00",1.85,0.08,238.47,7.8,0,0,19,2009-12-02 08:44:00,2019-11-22 08:44:00,"Wed","2009",TRUE,FALSE,48,"08"
"1119","2/12/2009","08:45:00",1.836,0.076,237.17,7.8,0,0,17,2009-12-02 08:45:00,2019-11-22 08:45:00,"Wed","2009",TRUE,FALSE,48,"08"
"1120","2/12/2009","08:46:00",4.27009827802906,0.074,237.03,7.8,0,0,18,2009-12-02 08:46:00,2019-11-22 08:46:00,"Wed","2009",TRUE,FALSE,48,"08"
"1121","2/12/2009","08:47:00",2.1801,0,237.28,7.4,0,0,18,2009-12-02 08:47:00,2019-11-22 08:47:00,"Wed","2009",TRUE,FALSE,48,"08"
"1122","2/12/2009","08:48:00",1.774,0.048,238.77,7.4,0,0,18,2009-12-02 08:48:00,2019-11-22 08:48:00,"Wed","2009",TRUE,FALSE,48,"08"
"1123","2/12/2009","08:49:00",1.78,0.048,239.4,7.4,0,0,18,2009-12-02 08:49:00,2019-11-22 08:49:00,"Wed","2009",TRUE,FALSE,48,"08"
"1124","2/12/2009","08:50:00",1.774,0.05,238.91,7.4,0,0,19,2009-12-02 08:50:00,2019-11-22 08:50:00,"Wed","2009",TRUE,FALSE,48,"08"
"1125","2/12/2009","08:51:00",1.768,0.05,238.54,7.4,0,0,18,2009-12-02 08:51:00,2019-11-22 08:51:00,"Wed","2009",TRUE,FALSE,48,"08"
"1126","2/12/2009","08:52:00",2.17,0.052,237.99,7.4,0,0,18,2009-12-02 08:52:00,2019-11-22 08:52:00,"Wed","2009",TRUE,FALSE,48,"08"
"1127","2/12/2009","08:53:00",4.67306603676212,0.05,238.47,7.4,0,0,18,2009-12-02 08:53:00,2019-11-22 08:53:00,"Wed","2009",TRUE,FALSE,48,"08"
"1128","2/12/2009","08:54:00",3.00518846640363,0.048,239.08,7.4,0,0,18,2009-12-02 08:54:00,2019-11-22 08:54:00,"Wed","2009",TRUE,FALSE,48,"08"
"1129","2/12/2009","08:55:00",1.78,0.05,238.37,7.4,0,0,18,2009-12-02 08:55:00,2019-11-22 08:55:00,"Wed","2009",TRUE,FALSE,48,"08"
"1130","2/12/2009","08:56:00",1.776,0.048,238.65,7.4,0,0,18,2009-12-02 08:56:00,2019-11-22 08:56:00,"Wed","2009",TRUE,FALSE,48,"08"
"1131","2/12/2009","08:57:00",2.33975185909671,0.048,237.96,7.4,0,0,18,2009-12-02 08:57:00,2019-11-22 08:57:00,"Wed","2009",TRUE,FALSE,48,"08"
"1132","2/12/2009","08:58:00",1.756,0.05,237.54,7.4,0,0,18,2009-12-02 08:58:00,2019-11-22 08:58:00,"Wed","2009",TRUE,FALSE,48,"08"
"1133","2/12/2009","08:59:00",3.52042168757476,0.05,237.85,7.4,0,0,18,2009-12-02 08:59:00,2019-11-22 08:59:00,"Wed","2009",TRUE,FALSE,48,"08"
"1134","2/12/2009","09:00:00",1.786,0.048,240.31,7.4,0,0,18,2009-12-02 09:00:00,2019-11-22 09:00:00,"Wed","2009",TRUE,FALSE,48,"09"
"1135","2/12/2009","09:01:00",1.798,0.046,240.33,7.4,0,0,19,2009-12-02 09:01:00,2019-11-22 09:01:00,"Wed","2009",TRUE,FALSE,48,"09"
"1136","2/12/2009","09:02:00",2.58003007198438,0.048,239.75,7.4,0,0,18,2009-12-02 09:02:00,2019-11-22 09:02:00,"Wed","2009",TRUE,FALSE,48,"09"
"1137","2/12/2009","09:03:00",2.14795,0.048,239.8,7.4,0,0,18,2009-12-02 09:03:00,2019-11-22 09:03:00,"Wed","2009",TRUE,FALSE,48,"09"
"1138","2/12/2009","09:04:00",2.1467,0.05,239.4,7.4,0,0,18,2009-12-02 09:04:00,2019-11-22 09:04:00,"Wed","2009",TRUE,FALSE,48,"09"
"1139","2/12/2009","09:05:00",2.14575,0.05,239.67,7.4,0,0,19,2009-12-02 09:05:00,2019-11-22 09:05:00,"Wed","2009",TRUE,FALSE,48,"09"
"1140","2/12/2009","09:06:00",2.14435,0.048,240.04,7.4,0,0,18,2009-12-02 09:06:00,2019-11-22 09:06:00,"Wed","2009",TRUE,FALSE,48,"09"
"1141","2/12/2009","09:07:00",1.79,0.048,240.48,7.4,0,0,18,2009-12-02 09:07:00,2019-11-22 09:07:00,"Wed","2009",TRUE,FALSE,48,"09"
"1142","2/12/2009","09:08:00",2.1419,0.05,239.7,7.4,0,0,18,2009-12-02 09:08:00,2019-11-22 09:08:00,"Wed","2009",TRUE,FALSE,48,"09"
"1143","2/12/2009","09:09:00",3.27635794244232,0.048,239.42,7.4,0,0,19,2009-12-02 09:09:00,2019-11-22 09:09:00,"Wed","2009",TRUE,FALSE,48,"09"
"1144","2/12/2009","09:10:00",2.5193254761329,0.048,239.61,7.4,0,0,18,2009-12-02 09:10:00,2019-11-22 09:10:00,"Wed","2009",TRUE,FALSE,48,"09"
"1145","2/12/2009","09:11:00",1.816,0,240.14,7.6,0,0,18,2009-12-02 09:11:00,2019-11-22 09:11:00,"Wed","2009",TRUE,FALSE,48,"09"
"1146","2/12/2009","09:12:00",2.13955,0.082,240.14,7.8,0,0,19,2009-12-02 09:12:00,2019-11-22 09:12:00,"Wed","2009",TRUE,FALSE,48,"09"
"1147","2/12/2009","09:13:00",3.92371090747989,0.086,240.96,7.8,0,0,18,2009-12-02 09:13:00,2019-11-22 09:13:00,"Wed","2009",TRUE,FALSE,48,"09"
"1148","2/12/2009","09:14:00",2.1397,0.18,241.56,8.2,0,0,19,2009-12-02 09:14:00,2019-11-22 09:14:00,"Wed","2009",TRUE,FALSE,48,"09"
"1149","2/12/2009","09:15:00",1.982,0.192,241.25,8.2,0,0,18,2009-12-02 09:15:00,2019-11-22 09:15:00,"Wed","2009",TRUE,FALSE,48,"09"
"1150","2/12/2009","09:16:00",1.964,0.186,239.78,8.2,0,0,18,2009-12-02 09:16:00,2019-11-22 09:16:00,"Wed","2009",TRUE,FALSE,48,"09"
"1151","2/12/2009","09:17:00",2.1169,0.186,239.75,8.2,0,0,19,2009-12-02 09:17:00,2019-11-22 09:17:00,"Wed","2009",TRUE,FALSE,48,"09"
"1152","2/12/2009","09:18:00",3.47385730855488,0.188,240.6,8.2,0,0,18,2009-12-02 09:18:00,2019-11-22 09:18:00,"Wed","2009",TRUE,FALSE,48,"09"
"1153","2/12/2009","09:19:00",4.05010189717343,0.19,240.75,8.2,0,0,18,2009-12-02 09:19:00,2019-11-22 09:19:00,"Wed","2009",TRUE,FALSE,48,"09"
"1154","2/12/2009","09:20:00",1.954,0.188,240.34,8.2,0,0,19,2009-12-02 09:20:00,2019-11-22 09:20:00,"Wed","2009",TRUE,FALSE,48,"09"
"1155","2/12/2009","09:21:00",1.95,0.188,240.14,8.2,0,0,18,2009-12-02 09:21:00,2019-11-22 09:21:00,"Wed","2009",TRUE,FALSE,48,"09"
"1156","2/12/2009","09:22:00",0.866897055579475,0.192,240.83,8.2,0,0,18,2009-12-02 09:22:00,2019-11-22 09:22:00,"Wed","2009",TRUE,FALSE,48,"09"
"1157","2/12/2009","09:23:00",2.0869,0.188,240.36,8.2,0,0,19,2009-12-02 09:23:00,2019-11-22 09:23:00,"Wed","2009",TRUE,FALSE,48,"09"
"1158","2/12/2009","09:24:00",1.942,0.182,238.96,8.2,0,0,18,2009-12-02 09:24:00,2019-11-22 09:24:00,"Wed","2009",TRUE,FALSE,48,"09"
"1159","2/12/2009","09:25:00",2.092,0.186,239.9,8.2,0,0,18,2009-12-02 09:25:00,2019-11-22 09:25:00,"Wed","2009",TRUE,FALSE,48,"09"
"1160","2/12/2009","09:26:00",2.0937,0.134,239.43,8,0,0,18,2009-12-02 09:26:00,2019-11-22 09:26:00,"Wed","2009",TRUE,FALSE,48,"09"
"1161","2/12/2009","09:27:00",2.0949,0,239.79,7.6,0,0,19,2009-12-02 09:27:00,2019-11-22 09:27:00,"Wed","2009",TRUE,FALSE,48,"09"
"1162","2/12/2009","09:28:00",2.0952,0.046,240.35,7.4,0,0,18,2009-12-02 09:28:00,2019-11-22 09:28:00,"Wed","2009",TRUE,FALSE,48,"09"
"1163","2/12/2009","09:29:00",3.54781899145749,0.046,240.23,7.4,0,0,18,2009-12-02 09:29:00,2019-11-22 09:29:00,"Wed","2009",TRUE,FALSE,48,"09"
"1164","2/12/2009","09:30:00",2.0957,0.046,239.93,7.4,0,0,19,2009-12-02 09:30:00,2019-11-22 09:30:00,"Wed","2009",TRUE,FALSE,48,"09"
"1165","2/12/2009","09:31:00",1.764,0.048,238.87,7.4,0,0,18,2009-12-02 09:31:00,2019-11-22 09:31:00,"Wed","2009",TRUE,FALSE,48,"09"
"1166","2/12/2009","09:32:00",2.92336253541113,0.048,238.86,7.4,0,0,18,2009-12-02 09:32:00,2019-11-22 09:32:00,"Wed","2009",TRUE,FALSE,48,"09"
"1167","2/12/2009","09:33:00",1.766,0.048,239.27,7.4,0,0,18,2009-12-02 09:33:00,2019-11-22 09:33:00,"Wed","2009",TRUE,FALSE,48,"09"
