"Date","Time","Global_active_power","Global_reactive_power","Voltage","Global_intensity","Sub_metering_1","Sub_metering_2","Sub_metering_3","TrueTime","T","day","year","daytime","nighttime","week","hour"
"261","1/12/2009","18:27:00",4.6100967638628,0,239.99,5.6,0,0,1,2009-12-01 18:27:00,2019-11-22 18:27:00,"Tue","2009",FALSE,TRUE,48,"18"
"262","1/12/2009","18:28:00",3.47698806986275,0,240.13,5.6,0,0,0,2009-12-01 18:28:00,2019-11-22 18:28:00,"Tue","2009",FALSE,TRUE,48,"18"
"263","1/12/2009","18:29:00",3.37623251402068,0,240.3,5.6,0,0,1,2009-12-01 18:29:00,2019-11-22 18:29:00,"Tue","2009",FALSE,TRUE,48,"18"
"264","1/12/2009","18:30:00",1.5943,0,239.91,5.6,0,0,0,2009-12-01 18:30:00,2019-11-22 18:30:00,"Tue","2009",FALSE,TRUE,48,"18"
"265","1/12/2009","18:31:00",1.60485,0,240.36,5.6,0,0,1,2009-12-01 18:31:00,2019-11-22 18:31:00,"Tue","2009",FALSE,TRUE,48,"18"
"266","1/12/2009","18:32:00",2.72847867419865,0,239.9,5.6,0,0,1,2009-12-01 18:32:00,2019-11-22 18:32:00,"Tue","2009",FALSE,TRUE,48,"18"
"267","1/12/2009","18:33:00",1.72505187450213,0,240.44,5.6,0,0,0,2009-12-01 18:33:00,2019-11-22 18:33:00,"Tue","2009",FALSE,TRUE,48,"18"
"268","1/12/2009","18:34:00",1.406,0,240.7,5.8,0,0,1,2009-12-01 18:34:00,2019-11-22 18:34:00,"Tue","2009",FALSE,TRUE,48,"18"
"269","1/12/2009","18:35:00",1.6471,0.118,241.14,6,0,0,1,2009-12-01 18:35:00,2019-11-22 18:35:00,"Tue","2009",FALSE,TRUE,48,"18"
"270","1/12/2009","18:36:00",1.478,0.116,241.14,6.2,0,0,0,2009-12-01 18:36:00,2019-11-22 18:36:00,"Tue","2009",FALSE,TRUE,48,"18"
"271","1/12/2009","18:37:00",3.46468086326768,0.118,241.09,6,0,0,1,2009-12-01 18:37:00,2019-11-22 18:37:00,"Tue","2009",FALSE,TRUE,48,"18"
"272","1/12/2009","18:38:00",1.67995,0.12,240.87,6,0,0,1,2009-12-01 18:38:00,2019-11-22 18:38:00,"Tue","2009",FALSE,TRUE,48,"18"
"273","1/12/2009","18:39:00",1.6938,0.122,241.05,6.4,0,0,0,2009-12-01 18:39:00,2019-11-22 18:39:00,"Tue","2009",FALSE,TRUE,48,"18"
"274","1/12/2009","18:40:00",4.24474450284393,0.118,240.63,7,0,0,1,2009-12-01 18:40:00,2019-11-22 18:40:00,"Tue","2009",FALSE,TRUE,48,"18"
"275","1/12/2009","18:41:00",3.25874281448028,0.116,239.8,7,0,0,1,2009-12-01 18:41:00,2019-11-22 18:41:00,"Tue","2009",FALSE,TRUE,48,"18"
"276","1/12/2009","18:42:00",1.184,0.098,237.8,5,0,0,0,2009-12-01 18:42:00,2019-11-22 18:42:00,"Tue","2009",FALSE,TRUE,48,"18"
"277","1/12/2009","18:43:00",1.74445,0.106,240.52,5.2,0,0,1,2009-12-01 18:43:00,2019-11-22 18:43:00,"Tue","2009",FALSE,TRUE,48,"18"
"278","1/12/2009","18:44:00",1.75195,0.104,240.4,5.2,0,0,1,2009-12-01 18:44:00,2019-11-22 18:44:00,"Tue","2009",FALSE,TRUE,48,"18"
"279","1/12/2009","18:45:00",1.75985,0.104,240.37,5.2,0,0,0,2009-12-01 18:45:00,2019-11-22 18:45:00,"Tue","2009",FALSE,TRUE,48,"18"
"280","1/12/2009","18:46:00",1.234,0.1,239.33,5.2,0,0,1,2009-12-01 18:46:00,2019-11-22 18:46:00,"Tue","2009",FALSE,TRUE,48,"18"
"281","1/12/2009","18:47:00",1.232,0.1,238.99,5.2,0,0,1,2009-12-01 18:47:00,2019-11-22 18:47:00,"Tue","2009",FALSE,TRUE,48,"18"
"282","1/12/2009","18:48:00",2.80033230555691,0.102,238.73,6.2,0,0,0,2009-12-01 18:48:00,2019-11-22 18:48:00,"Tue","2009",FALSE,TRUE,48,"18"
"283","1/12/2009","18:49:00",2.72496248642492,0.108,238.87,7.4,0,0,1,2009-12-01 18:49:00,2019-11-22 18:49:00,"Tue","2009",FALSE,TRUE,48,"18"
"284","1/12/2009","18:50:00",3.49682506142873,0,238.06,7,0,0,0,2009-12-01 18:50:00,2019-11-22 18:50:00,"Tue","2009",FALSE,TRUE,48,"18"
"285","1/12/2009","18:51:00",1.781,0,237.89,7,0,0,1,2009-12-01 18:51:00,2019-11-22 18:51:00,"Tue","2009",FALSE,TRUE,48,"18"
"286","1/12/2009","18:52:00",3.54880898824429,0,238.49,7,0,0,1,2009-12-01 18:52:00,2019-11-22 18:52:00,"Tue","2009",FALSE,TRUE,48,"18"
"287","1/12/2009","18:53:00",1.704,0,240.53,7,0,0,0,2009-12-01 18:53:00,2019-11-22 18:53:00,"Tue","2009",FALSE,TRUE,48,"18"
"288","1/12/2009","18:54:00",2.60241955239724,0,240.19,7,0,0,1,2009-12-01 18:54:00,2019-11-22 18:54:00,"Tue","2009",FALSE,TRUE,48,"18"
"289","1/12/2009","18:55:00",4.5470116164483,0,240.06,7,0,0,1,2009-12-01 18:55:00,2019-11-22 18:55:00,"Tue","2009",FALSE,TRUE,48,"18"
"290","1/12/2009","18:56:00",1.785,0,239.33,7,0,0,0,2009-12-01 18:56:00,2019-11-22 18:56:00,"Tue","2009",FALSE,TRUE,48,"18"
"291","1/12/2009","18:57:00",3.12049833935745,0,238.64,7,0,0,1,2009-12-01 18:57:00,2019-11-22 18:57:00,"Tue","2009",FALSE,TRUE,48,"18"
"292","1/12/2009","18:58:00",3.02907695549238,0,238.76,7,0,0,1,2009-12-01 18:58:00,2019-11-22 18:58:00,"Tue","2009",FALSE,TRUE,48,"18"
"293","1/12/2009","18:59:00",2.10824549047378,0,238.96,7,0,0,0,2009-12-01 18:59:00,2019-11-22 18:59:00,"Tue","2009",FALSE,TRUE,48,"18"
"294","1/12/2009","19:00:00",1.74775,0,239.18,7,0,0,1,2009-12-01 19:00:00,2019-11-22 19:00:00,"Tue","2009",FALSE,TRUE,48,"19"
"295","1/12/2009","19:01:00",5.16774691910601,0,238.78,7,0,0,1,2009-12-01 19:01:00,2019-11-22 19:01:00,"Tue","2009",FALSE,TRUE,48,"19"
"296","1/12/2009","19:02:00",3.65407995965034,0,239.36,7,0,0,0,2009-12-01 19:02:00,2019-11-22 19:02:00,"Tue","2009",FALSE,TRUE,48,"19"
"297","1/12/2009","19:03:00",1.05763299200536,0,240.56,7,0,0,1,2009-12-01 19:03:00,2019-11-22 19:03:00,"Tue","2009",FALSE,TRUE,48,"19"
"298","1/12/2009","19:04:00",1.694,0,240.26,7,0,0,1,2009-12-01 19:04:00,2019-11-22 19:04:00,"Tue","2009",FALSE,TRUE,48,"19"
"299","1/12/2009","19:05:00",1.76925,0,239.53,7,0,0,0,2009-12-01 19:05:00,2019-11-22 19:05:00,"Tue","2009",FALSE,TRUE,48,"19"
"300","1/12/2009","19:06:00",3.15244340792652,0,239.44,7.2,0,0,1,2009-12-01 19:06:00,2019-11-22 19:06:00,"Tue","2009",FALSE,TRUE,48,"19"
"301","1/12/2009","19:07:00",1.70799867993629,0.084,239.7,7.2,0,0,0,2009-12-01 19:07:00,2019-11-22 19:07:00,"Tue","2009",FALSE,TRUE,48,"19"
"302","1/12/2009","19:08:00",1.746,0.08,238.76,7.2,0,0,1,2009-12-01 19:08:00,2019-11-22 19:08:00,"Tue","2009",FALSE,TRUE,48,"19"
"303","1/12/2009","19:09:00",1.80735,0.084,240.06,7.2,0,0,1,2009-12-01 19:09:00,2019-11-22 19:09:00,"Tue","2009",FALSE,TRUE,48,"19"
"304","1/12/2009","19:10:00",0.868157597509982,0.084,240.52,7.2,0,0,0,2009-12-01 19:10:00,2019-11-22 19:10:00,"Tue","2009",FALSE,TRUE,48,"19"
"305","1/12/2009","19:11:00",1.82725,0.084,240.03,7.2,0,0,1,2009-12-01 19:11:00,2019-11-22 19:11:00,"Tue","2009",FALSE,TRUE,48,"19"
"306","1/12/2009","19:12:00",1.04669815539765,0.082,239.43,7.2,0,0,1,2009-12-01 19:12:00,2019-11-22 19:12:00,"Tue","2009",FALSE,TRUE,48,"19"
"307","1/12/2009","19:13:00",1.84425,0.082,238.6,6.8,0,0,0,2009-12-01 19:13:00,2019-11-22 19:13:00,"Tue","2009",FALSE,TRUE,48,"19"
"308","1/12/2009","19:14:00",2.03253223019474,0.148,238.23,8.6,0,0,1,2009-12-01 19:14:00,2019-11-22 19:14:00,"Tue","2009",FALSE,TRUE,48,"19"
"309","1/12/2009","19:15:00",3.52634490333731,0.204,237.85,10.4,0,0,1,2009-12-01 19:15:00,2019-11-22 19:15:00,"Tue","2009",FALSE,TRUE,48,"19"
"310","1/12/2009","19:16:00",4.13195827955689,0.202,238.27,10.2,0,0,0,2009-12-01 19:16:00,2019-11-22 19:16:00,"Tue","2009",FALSE,TRUE,48,"19"
"311","1/12/2009","19:17:00",0.822541334626862,0.202,238.31,10.2,0,0,1,2009-12-01 19:17:00,2019-11-22 19:17:00,"Tue","2009",FALSE,TRUE,48,"19"
"312","1/12/2009","19:18:00",2.49933754995595,0.204,238.64,10.2,0,0,1,2009-12-01 19:18:00,2019-11-22 19:18:00,"Tue","2009",FALSE,TRUE,48,"19"
"313","1/12/2009","19:19:00",3.17763412937208,0.204,238.53,10.2,0,0,0,2009-12-01 19:19:00,2019-11-22 19:19:00,"Tue","2009",FALSE,TRUE,48,"19"
"314","1/12/2009","19:20:00",1.9968,0.206,239.07,10.2,0,0,1,2009-12-01 19:20:00,2019-11-22 19:20:00,"Tue","2009",FALSE,TRUE,48,"19"
"315","1/12/2009","19:21:00",2.47,0.24,238.97,10.4,0,0,0,2009-12-01 19:21:00,2019-11-22 19:21:00,"Tue","2009",FALSE,TRUE,48,"19"
"316","1/12/2009","19:22:00",3.86,0.514,236.77,16.6,0,0,1,2009-12-01 19:22:00,2019-11-22 19:22:00,"Tue","2009",FALSE,TRUE,48,"19"
"317","1/12/2009","19:23:00",3.714,0.49,237.53,15.8,0,0,1,2009-12-01 19:23:00,2019-11-22 19:23:00,"Tue","2009",FALSE,TRUE,48,"19"
"318","1/12/2009","19:24:00",4.68026955295965,0.468,238.42,15.6,0,0,0,2009-12-01 19:24:00,2019-11-22 19:24:00,"Tue","2009",FALSE,TRUE,48,"19"
"319","1/12/2009","19:25:00",2.2646,0.44,238.64,15.4,0,0,1,2009-12-01 19:25:00,2019-11-22 19:25:00,"Tue","2009",FALSE,TRUE,48,"19"
"320","1/12/2009","19:26:00",4.12374742423764,0.274,238.47,13.8,0,0,1,2009-12-01 19:26:00,2019-11-22 19:26:00,"Tue","2009",FALSE,TRUE,48,"19"
"321","1/12/2009","19:27:00",2.076,0.108,239.35,8.6,0,0,0,2009-12-01 19:27:00,2019-11-22 19:27:00,"Tue","2009",FALSE,TRUE,48,"19"
"322","1/12/2009","19:28:00",2.72404592049765,0.114,240.01,8.6,0,0,1,2009-12-01 19:28:00,2019-11-22 19:28:00,"Tue","2009",FALSE,TRUE,48,"19"
"323","1/12/2009","19:29:00",2.6811225710324,0.104,241.01,7,0,0,1,2009-12-01 19:29:00,2019-11-22 19:29:00,"Tue","2009",FALSE,TRUE,48,"19"
"324","1/12/2009","19:30:00",3.53726614901003,0.104,241.11,7.6,0,0,0,2009-12-01 19:30:00,2019-11-22 19:30:00,"Tue","2009",FALSE,TRUE,48,"19"
"325","1/12/2009","19:31:00",1.686,0,241.76,7,0,0,1,2009-12-01 19:31:00,2019-11-22 19:31:00,"Tue","2009",FALSE,TRUE,48,"19"
"326","1/12/2009","19:32:00",4.17899313741327,0,242.76,6.2,0,0,1,2009-12-01 19:32:00,2019-11-22 19:32:00,"Tue","2009",FALSE,TRUE,48,"19"
"327","1/12/2009","19:33:00",1.2233277892446,0,242.9,6.2,0,0,0,2009-12-01 19:33:00,2019-11-22 19:33:00,"Tue","2009",FALSE,TRUE,48,"19"
"328","1/12/2009","19:34:00",2.3399,0,242.54,6,0,0,1,2009-12-01 19:34:00,2019-11-22 19:34:00,"Tue","2009",FALSE,TRUE,48,"19"
"329","1/12/2009","19:35:00",2.3347,0,241.86,6,0,0,1,2009-12-01 19:35:00,2019-11-22 19:35:00,"Tue","2009",FALSE,TRUE,48,"19"
"330","1/12/2009","19:36:00",4.87832914593946,0,241.67,6,0,0,0,2009-12-01 19:36:00,2019-11-22 19:36:00,"Tue","2009",FALSE,TRUE,48,"19"
"331","1/12/2009","19:37:00",2.3248,0,241.82,6,0,0,1,2009-12-01 19:37:00,2019-11-22 19:37:00,"Tue","2009",FALSE,TRUE,48,"19"
"332","1/12/2009","19:38:00",1.72030306511243,0,241.98,6,0,0,1,2009-12-01 19:38:00,2019-11-22 19:38:00,"Tue","2009",FALSE,TRUE,48,"19"
"333","1/12/2009","19:39:00",2.31555,0,242.05,6.2,0,0,0,2009-12-01 19:39:00,2019-11-22 19:39:00,"Tue","2009",FALSE,TRUE,48,"19"
"334","1/12/2009","19:40:00",2.31055,0,241.8,6,0,0,1,2009-12-01 19:40:00,2019-11-22 19:40:00,"Tue","2009",FALSE,TRUE,48,"19"
"335","1/12/2009","19:41:00",1.49,0,242.37,6,0,0,1,2009-12-01 19:41:00,2019-11-22 19:41:00,"Tue","2009",FALSE,TRUE,48,"19"
"336","1/12/2009","19:42:00",4.51687712111844,0,242.15,6.2,0,0,0,2009-12-01 19:42:00,2019-11-22 19:42:00,"Tue","2009",FALSE,TRUE,48,"19"
"337","1/12/2009","19:43:00",3.8798395123268,0.198,241,12,0,0,1,2009-12-01 19:43:00,2019-11-22 19:43:00,"Tue","2009",FALSE,TRUE,48,"19"
"338","1/12/2009","19:44:00",4.29331123575295,0.182,241.75,7.8,0,0,1,2009-12-01 19:44:00,2019-11-22 19:44:00,"Tue","2009",FALSE,TRUE,48,"19"
"339","1/12/2009","19:45:00",2.3356,0,241.42,7.4,0,0,0,2009-12-01 19:45:00,2019-11-22 19:45:00,"Tue","2009",FALSE,TRUE,48,"19"
"340","1/12/2009","19:46:00",3.01286886577281,0.128,240.3,11.6,0,0,1,2009-12-01 19:46:00,2019-11-22 19:46:00,"Tue","2009",FALSE,TRUE,48,"19"
"341","1/12/2009","19:47:00",2.084,0,241.21,8.8,0,0,0,2009-12-01 19:47:00,2019-11-22 19:47:00,"Tue","2009",FALSE,TRUE,48,"19"
"342","1/12/2009","19:48:00",2.38235,0.158,241.13,10.4,0,0,1,2009-12-01 19:48:00,2019-11-22 19:48:00,"Tue","2009",FALSE,TRUE,48,"19"
"343","1/12/2009","19:49:00",2.99759761864451,0.23,241.21,11.6,0,0,1,2009-12-01 19:49:00,2019-11-22 19:49:00,"Tue","2009",FALSE,TRUE,48,"19"
"344","1/12/2009","19:50:00",2.4195,0.124,242.21,10,0,0,0,2009-12-01 19:50:00,2019-11-22 19:50:00,"Tue","2009",FALSE,TRUE,48,"19"
"345","1/12/2009","19:51:00",2.41345,0,243.61,6.2,0,0,1,2009-12-01 19:51:00,2019-11-22 19:51:00,"Tue","2009",FALSE,TRUE,48,"19"
"346","1/12/2009","19:52:00",2.44235,0.276,242.5,12.2,0,0,1,2009-12-01 19:52:00,2019-11-22 19:52:00,"Tue","2009",FALSE,TRUE,48,"19"
"347","1/12/2009","19:53:00",1.848,0.092,243.9,8.4,0,0,0,2009-12-01 19:53:00,2019-11-22 19:53:00,"Tue","2009",FALSE,TRUE,48,"19"
"348","1/12/2009","19:54:00",2.44975,0.214,243.65,9.2,0,0,1,2009-12-01 19:54:00,2019-11-22 19:54:00,"Tue","2009",FALSE,TRUE,48,"19"
"349","1/12/2009","19:55:00",1.62347350049553,0.054,244.34,5,0,0,1,2009-12-01 19:55:00,2019-11-22 19:55:00,"Tue","2009",FALSE,TRUE,48,"19"
"350","1/12/2009","19:56:00",2.3917,0.218,243.98,5.6,0,0,0,2009-12-01 19:56:00,2019-11-22 19:56:00,"Tue","2009",FALSE,TRUE,48,"19"
"351","1/12/2009","19:57:00",1.352,0.246,243.88,5.6,0,2,1,2009-12-01 19:57:00,2019-11-22 19:57:00,"Tue","2009",FALSE,TRUE,48,"19"
"352","1/12/2009","19:58:00",2.33735,0.248,244.4,5.6,0,1,1,2009-12-01 19:58:00,2019-11-22 19:58:00,"Tue","2009",FALSE,TRUE,48,"19"
"353","1/12/2009","19:59:00",2.3104,0.246,243.77,5.6,0,1,0,2009-12-01 19:59:00,2019-11-22 19:59:00,"Tue","2009",FALSE,TRUE,48,"19"
"354","1/12/2009","20:00:00",2.2833,0.244,243.52,5.6,0,2,1,2009-12-01 20:00:00,2019-11-22 20:00:00,"Tue","2009",FALSE,TRUE,48,"20"
"355","1/12/2009","20:01:00",1.348,0.242,243.33,5.6,0,1,1,2009-12-01 20:01:00,2019-11-22 20:01:00,"Tue","2009",FALSE,TRUE,48,"20"
"356","1/12/2009","20:02:00",2.19305,0.26,243.86,5.6,0,2,0,2009-12-01 20:02:00,2019-11-22 20:02:00,"Tue","2009",FALSE,TRUE,48,"20"
"357","1/12/2009","20:03:00",2.13555,0.346,243.06,6,0,1,1,2009-12-01 20:03:00,2019-11-22 20:03:00,"Tue","2009",FALSE,TRUE,48,"20"
"358","1/12/2009","20:04:00",2.30926540065701,0.344,242.62,6,0,1,1,2009-12-01 20:04:00,2019-11-22 20:04:00,"Tue","2009",FALSE,TRUE,48,"20"
"359","1/12/2009","20:05:00",2.0232,0.346,243.05,6,0,2,0,2009-12-01 20:05:00,2019-11-22 20:05:00,"Tue","2009",FALSE,TRUE,48,"20"
"360","1/12/2009","20:06:00",1.9784,0.344,242.65,5.8,0,1,1,2009-12-01 20:06:00,2019-11-22 20:06:00,"Tue","2009",FALSE,TRUE,48,"20"
"361","1/12/2009","20:07:00",1.9617,0.346,242.99,5.8,0,2,1,2009-12-01 20:07:00,2019-11-22 20:07:00,"Tue","2009",FALSE,TRUE,48,"20"
"362","1/12/2009","20:08:00",1.406,0.346,243.04,5.8,0,1,0,2009-12-01 20:08:00,2019-11-22 20:08:00,"Tue","2009",FALSE,TRUE,48,"20"
"363","1/12/2009","20:09:00",1.9367,0.342,242.32,5.8,0,1,1,2009-12-01 20:09:00,2019-11-22 20:09:00,"Tue","2009",FALSE,TRUE,48,"20"
"364","1/12/2009","20:10:00",1.494,0.344,242.8,6.2,0,2,1,2009-12-01 20:10:00,2019-11-22 20:10:00,"Tue","2009",FALSE,TRUE,48,"20"
"365","1/12/2009","20:11:00",1.404,0.278,244.02,5.8,0,1,0,2009-12-01 20:11:00,2019-11-22 20:11:00,"Tue","2009",FALSE,TRUE,48,"20"
"366","1/12/2009","20:12:00",5.01404560659875,0.212,243.97,5.4,0,2,1,2009-12-01 20:12:00,2019-11-22 20:12:00,"Tue","2009",FALSE,TRUE,48,"20"
"367","1/12/2009","20:13:00",2.84753498579506,0.21,243.81,5.4,0,1,1,2009-12-01 20:13:00,2019-11-22 20:13:00,"Tue","2009",FALSE,TRUE,48,"20"
"368","1/12/2009","20:14:00",2.96604717410081,0.214,244.55,5.4,0,1,0,2009-12-01 20:14:00,2019-11-22 20:14:00,"Tue","2009",FALSE,TRUE,48,"20"
"369","1/12/2009","20:15:00",1.316,0.214,244.6,5.4,0,1,1,2009-12-01 20:15:00,2019-11-22 20:15:00,"Tue","2009",FALSE,TRUE,48,"20"
"370","1/12/2009","20:16:00",2.41295030039432,0.206,244.12,9.2,0,2,15,2009-12-01 20:16:00,2019-11-22 20:16:00,"Tue","2009",FALSE,TRUE,48,"20"
"371","1/12/2009","20:17:00",2.432,0.2,243.19,10,0,1,20,2009-12-01 20:17:00,2019-11-22 20:17:00,"Tue","2009",FALSE,TRUE,48,"20"
"372","1/12/2009","20:18:00",1.80457757690645,0.192,241.81,10.8,0,1,19,2009-12-01 20:18:00,2019-11-22 20:18:00,"Tue","2009",FALSE,TRUE,48,"20"
"373","1/12/2009","20:19:00",2.00275,0.194,242.57,11,0,2,19,2009-12-01 20:19:00,2019-11-22 20:19:00,"Tue","2009",FALSE,TRUE,48,"20"
"374","1/12/2009","20:20:00",1.86726982900958,0.192,242.21,11,0,1,19,2009-12-01 20:20:00,2019-11-22 20:20:00,"Tue","2009",FALSE,TRUE,48,"20"
"375","1/12/2009","20:21:00",4.16694380703526,0.192,242.09,11,0,1,18,2009-12-01 20:21:00,2019-11-22 20:21:00,"Tue","2009",FALSE,TRUE,48,"20"
"376","1/12/2009","20:22:00",2.1137,0.194,240.52,15,0,1,19,2009-12-01 20:22:00,2019-11-22 20:22:00,"Tue","2009",FALSE,TRUE,48,"20"
"377","1/12/2009","20:23:00",2.12645,0.058,240.92,13.8,0,1,18,2009-12-01 20:23:00,2019-11-22 20:23:00,"Tue","2009",FALSE,TRUE,48,"20"
"378","1/12/2009","20:24:00",3.184,0,241.29,13.4,0,0,19,2009-12-01 20:24:00,2019-11-22 20:24:00,"Tue","2009",FALSE,TRUE,48,"20"
"379","1/12/2009","20:25:00",2.1747,0,241.88,10,0,0,18,2009-12-01 20:25:00,2019-11-22 20:25:00,"Tue","2009",FALSE,TRUE,48,"20"
"380","1/12/2009","20:26:00",5.89857039792379,0.074,241.16,9.6,0,0,19,2009-12-01 20:26:00,2019-11-22 20:26:00,"Tue","2009",FALSE,TRUE,48,"20"
"381","1/12/2009","20:27:00",1.80971898512169,0.082,241.93,9.8,0,0,18,2009-12-01 20:27:00,2019-11-22 20:27:00,"Tue","2009",FALSE,TRUE,48,"20"
"382","1/12/2009","20:28:00",2.1732,0.08,242.29,9.8,0,0,19,2009-12-01 20:28:00,2019-11-22 20:28:00,"Tue","2009",FALSE,TRUE,48,"20"
"383","1/12/2009","20:29:00",3.54021848184941,0.082,241.7,9.8,0,0,19,2009-12-01 20:29:00,2019-11-22 20:29:00,"Tue","2009",FALSE,TRUE,48,"20"
"384","1/12/2009","20:30:00",3.8079619514827,0.082,240.91,9.6,0,0,18,2009-12-01 20:30:00,2019-11-22 20:30:00,"Tue","2009",FALSE,TRUE,48,"20"
"385","1/12/2009","20:31:00",3.70285168187631,0.082,240.95,9.6,0,0,19,2009-12-01 20:31:00,2019-11-22 20:31:00,"Tue","2009",FALSE,TRUE,48,"20"
"386","1/12/2009","20:32:00",3.00004112325181,0.082,241.77,9.6,0,0,18,2009-12-01 20:32:00,2019-11-22 20:32:00,"Tue","2009",FALSE,TRUE,48,"20"
"387","1/12/2009","20:33:00",2.12387712607555,0.08,242.05,9.6,0,0,19,2009-12-01 20:33:00,2019-11-22 20:33:00,"Tue","2009",FALSE,TRUE,48,"20"
"388","1/12/2009","20:34:00",2.1925,0.08,242,9.6,0,0,18,2009-12-01 20:34:00,2019-11-22 20:34:00,"Tue","2009",FALSE,TRUE,48,"20"
"389","1/12/2009","20:35:00",3.1735473266374,0.074,241.68,9.8,0,0,19,2009-12-01 20:35:00,2019-11-22 20:35:00,"Tue","2009",FALSE,TRUE,48,"20"
