"Date","Time","Global_active_power","Global_reactive_power","Voltage","Global_intensity","Sub_metering_1","Sub_metering_2","Sub_metering_3","TrueTime","T","day","year","daytime","nighttime","week","hour"
"46328","2/1/2010","18:14:00",4.424,0.248,237.34,18.6,38,0,17,2010-01-02 18:14:00,2019-11-21 18:14:00,"Sat","2010",FALSE,TRUE,1,"18"
"46329","2/1/2010","18:15:00",3.70825,0.388,239.77,10.6,4,0,19,2010-01-02 18:15:00,2019-11-21 18:15:00,"Sat","2010",FALSE,TRUE,1,"18"
"46330","2/1/2010","18:16:00",3.70465,0.376,239.94,9.8,1,0,18,2010-01-02 18:16:00,2019-11-21 18:16:00,"Sat","2010",FALSE,TRUE,1,"18"
"46331","2/1/2010","18:17:00",2.618,0.358,239.11,11.4,4,0,18,2010-01-02 18:17:00,2019-11-21 18:17:00,"Sat","2010",FALSE,TRUE,1,"18"
"46332","2/1/2010","18:18:00",4.46,0.266,237.25,18.8,37,0,18,2010-01-02 18:18:00,2019-11-21 18:18:00,"Sat","2010",FALSE,TRUE,1,"18"
"46333","2/1/2010","18:19:00",4.55615,0.2,237.33,18.6,37,0,18,2010-01-02 18:19:00,2019-11-21 18:19:00,"Sat","2010",FALSE,TRUE,1,"18"
"46334","2/1/2010","18:20:00",4.424,0.2,237.45,18.6,38,0,18,2010-01-02 18:20:00,2019-11-21 18:20:00,"Sat","2010",FALSE,TRUE,1,"18"
"46335","2/1/2010","18:21:00",4.402,0.2,237.18,18.6,37,0,18,2010-01-02 18:21:00,2019-11-21 18:21:00,"Sat","2010",FALSE,TRUE,1,"18"
"46336","2/1/2010","18:22:00",4.70285,0.202,237.06,18.4,37,0,18,2010-01-02 18:22:00,2019-11-21 18:22:00,"Sat","2010",FALSE,TRUE,1,"18"
"46337","2/1/2010","18:23:00",4.4,0.202,237.27,18.4,37,0,18,2010-01-02 18:23:00,2019-11-21 18:23:00,"Sat","2010",FALSE,TRUE,1,"18"
"46338","2/1/2010","18:24:00",4.8003,0.202,237.06,18.4,37,0,17,2010-01-02 18:24:00,2019-11-21 18:24:00,"Sat","2010",FALSE,TRUE,1,"18"
"46339","2/1/2010","18:25:00",5.47992981221175,0.2,236.99,18.4,37,0,18,2010-01-02 18:25:00,2019-11-21 18:25:00,"Sat","2010",FALSE,TRUE,1,"18"
"46340","2/1/2010","18:26:00",4.09625,0.234,239.11,10,4,0,18,2010-01-02 18:26:00,2019-11-21 18:26:00,"Sat","2010",FALSE,TRUE,1,"18"
"46341","2/1/2010","18:27:00",4.09055,0.24,239.07,9.2,1,0,19,2010-01-02 18:27:00,2019-11-21 18:27:00,"Sat","2010",FALSE,TRUE,1,"18"
"46342","2/1/2010","18:28:00",2.69912767537426,0.152,239.13,9,0,0,18,2010-01-02 18:28:00,2019-11-21 18:28:00,"Sat","2010",FALSE,TRUE,1,"18"
"46343","2/1/2010","18:29:00",2.10595633035431,0.15,239.22,9,1,0,18,2010-01-02 18:29:00,2019-11-21 18:29:00,"Sat","2010",FALSE,TRUE,1,"18"
"46344","2/1/2010","18:30:00",5.44287602749909,0.108,239.28,8.8,0,0,18,2010-01-02 18:30:00,2019-11-21 18:30:00,"Sat","2010",FALSE,TRUE,1,"18"
"46345","2/1/2010","18:31:00",1.848,0,239.8,7.6,0,0,18,2010-01-02 18:31:00,2019-11-21 18:31:00,"Sat","2010",FALSE,TRUE,1,"18"
"46346","2/1/2010","18:32:00",3.79446740175505,0,238.87,10.4,0,0,19,2010-01-02 18:32:00,2019-11-21 18:32:00,"Sat","2010",FALSE,TRUE,1,"18"
"46347","2/1/2010","18:33:00",5.71792156016562,0,238.62,11.4,0,0,18,2010-01-02 18:33:00,2019-11-21 18:33:00,"Sat","2010",FALSE,TRUE,1,"18"
"46348","2/1/2010","18:34:00",5.02929280235739,0,238.32,11.4,0,0,18,2010-01-02 18:34:00,2019-11-21 18:34:00,"Sat","2010",FALSE,TRUE,1,"18"
"46349","2/1/2010","18:35:00",4.0846,0,238.19,11.4,0,0,18,2010-01-02 18:35:00,2019-11-21 18:35:00,"Sat","2010",FALSE,TRUE,1,"18"
"46350","2/1/2010","18:36:00",1.57557566020932,0,238.82,11.4,0,0,18,2010-01-02 18:36:00,2019-11-21 18:36:00,"Sat","2010",FALSE,TRUE,1,"18"
"46351","2/1/2010","18:37:00",3.62316536552153,0,238.53,11.4,0,0,18,2010-01-02 18:37:00,2019-11-21 18:37:00,"Sat","2010",FALSE,TRUE,1,"18"
"46352","2/1/2010","18:38:00",4.10695,0,239.37,11.4,0,0,18,2010-01-02 18:38:00,2019-11-21 18:38:00,"Sat","2010",FALSE,TRUE,1,"18"
"46353","2/1/2010","18:39:00",2.746,0,239.55,11.4,0,0,18,2010-01-02 18:39:00,2019-11-21 18:39:00,"Sat","2010",FALSE,TRUE,1,"18"
"46354","2/1/2010","18:40:00",2.748,0,239.66,11.4,0,0,19,2010-01-02 18:40:00,2019-11-21 18:40:00,"Sat","2010",FALSE,TRUE,1,"18"
"46355","2/1/2010","18:41:00",1.39007963109265,0,240.5,11.6,0,0,18,2010-01-02 18:41:00,2019-11-21 18:41:00,"Sat","2010",FALSE,TRUE,1,"18"
"46356","2/1/2010","18:42:00",5.58748435851704,0,240.18,11.6,0,0,18,2010-01-02 18:42:00,2019-11-21 18:42:00,"Sat","2010",FALSE,TRUE,1,"18"
"46357","2/1/2010","18:43:00",4.36263307328569,0.088,239.63,12.2,0,0,19,2010-01-02 18:43:00,2019-11-21 18:43:00,"Sat","2010",FALSE,TRUE,1,"18"
"46358","2/1/2010","18:44:00",2.984,0.234,239.92,12.4,0,0,18,2010-01-02 18:44:00,2019-11-21 18:44:00,"Sat","2010",FALSE,TRUE,1,"18"
"46359","2/1/2010","18:45:00",3.59605,0.284,239,12.6,0,0,18,2010-01-02 18:45:00,2019-11-21 18:45:00,"Sat","2010",FALSE,TRUE,1,"18"
"46360","2/1/2010","18:46:00",4.3054560368161,0.27,238.86,12.4,0,0,18,2010-01-02 18:46:00,2019-11-21 18:46:00,"Sat","2010",FALSE,TRUE,1,"18"
"46361","2/1/2010","18:47:00",3.47435,0.264,238.78,12.4,0,0,18,2010-01-02 18:47:00,2019-11-21 18:47:00,"Sat","2010",FALSE,TRUE,1,"18"
"46362","2/1/2010","18:48:00",3.4127,0.26,237.99,12.4,0,0,18,2010-01-02 18:48:00,2019-11-21 18:48:00,"Sat","2010",FALSE,TRUE,1,"18"
"46363","2/1/2010","18:49:00",3.3578,0.26,238.07,12.4,0,0,18,2010-01-02 18:49:00,2019-11-21 18:49:00,"Sat","2010",FALSE,TRUE,1,"18"
"46364","2/1/2010","18:50:00",4.74855990821632,0.26,237.97,12.4,0,0,18,2010-01-02 18:50:00,2019-11-21 18:50:00,"Sat","2010",FALSE,TRUE,1,"18"
"46366","2/1/2010","18:52:00",2.988,0.216,236.71,12.6,0,0,17,2010-01-02 18:52:00,2019-11-21 18:52:00,"Sat","2010",FALSE,TRUE,1,"18"
"46367","2/1/2010","18:53:00",4.17671402105712,0.102,236.54,12.6,0,0,18,2010-01-02 18:53:00,2019-11-21 18:53:00,"Sat","2010",FALSE,TRUE,1,"18"
"46368","2/1/2010","18:54:00",3.416,0.208,236.26,14.4,0,0,18,2010-01-02 18:54:00,2019-11-21 18:54:00,"Sat","2010",FALSE,TRUE,1,"18"
"46369","2/1/2010","18:55:00",3.412,0.206,235.61,14.4,0,0,18,2010-01-02 18:55:00,2019-11-21 18:55:00,"Sat","2010",FALSE,TRUE,1,"18"
"46370","2/1/2010","18:56:00",3.21,0.21,236.52,13.6,0,0,17,2010-01-02 18:56:00,2019-11-21 18:56:00,"Sat","2010",FALSE,TRUE,1,"18"
"46371","2/1/2010","18:57:00",3.28894037591252,0.22,237.24,11,0,0,18,2010-01-02 18:57:00,2019-11-21 18:57:00,"Sat","2010",FALSE,TRUE,1,"18"
"46372","2/1/2010","18:58:00",2.512,0.22,237.55,10.6,0,0,18,2010-01-02 18:58:00,2019-11-21 18:58:00,"Sat","2010",FALSE,TRUE,1,"18"
"46373","2/1/2010","18:59:00",3.27418250562697,0.216,237.97,10.6,0,0,18,2010-01-02 18:59:00,2019-11-21 18:59:00,"Sat","2010",FALSE,TRUE,1,"18"
"46374","2/1/2010","19:00:00",2.69415906291375,0.222,239.31,10.6,0,0,18,2010-01-02 19:00:00,2019-11-21 19:00:00,"Sat","2010",FALSE,TRUE,1,"19"
"46375","2/1/2010","19:01:00",4.52020261781232,0.226,240.21,10.6,0,0,19,2010-01-02 19:01:00,2019-11-21 19:01:00,"Sat","2010",FALSE,TRUE,1,"19"
"46376","2/1/2010","19:02:00",4.37432350870832,0.224,239.91,10.6,0,0,18,2010-01-02 19:02:00,2019-11-21 19:02:00,"Sat","2010",FALSE,TRUE,1,"19"
"46377","2/1/2010","19:03:00",3.00329037591252,0.108,240.08,10.2,0,0,18,2010-01-02 19:03:00,2019-11-21 19:03:00,"Sat","2010",FALSE,TRUE,1,"19"
"46378","2/1/2010","19:04:00",2.95414037591252,0.09,239.11,10.2,0,0,19,2010-01-02 19:04:00,2019-11-21 19:04:00,"Sat","2010",FALSE,TRUE,1,"19"
"46379","2/1/2010","19:05:00",3.40567684914648,0.078,238.01,10.2,0,0,18,2010-01-02 19:05:00,2019-11-21 19:05:00,"Sat","2010",FALSE,TRUE,1,"19"
"46380","2/1/2010","19:06:00",2.90889037591252,0.12,238.95,10.4,0,0,18,2010-01-02 19:06:00,2019-11-21 19:06:00,"Sat","2010",FALSE,TRUE,1,"19"
"46381","2/1/2010","19:07:00",2.91644037591252,0.176,238.65,10.4,0,0,18,2010-01-02 19:07:00,2019-11-21 19:07:00,"Sat","2010",FALSE,TRUE,1,"19"
"46382","2/1/2010","19:08:00",2.516,0.18,239.22,10.6,0,0,18,2010-01-02 19:08:00,2019-11-21 19:08:00,"Sat","2010",FALSE,TRUE,1,"19"
"46383","2/1/2010","19:09:00",2.512,0.182,239.06,10.4,0,0,18,2010-01-02 19:09:00,2019-11-21 19:09:00,"Sat","2010",FALSE,TRUE,1,"19"
"46384","2/1/2010","19:10:00",2.94429037591252,0.18,238.98,10.4,0,0,18,2010-01-02 19:10:00,2019-11-21 19:10:00,"Sat","2010",FALSE,TRUE,1,"19"
"46385","2/1/2010","19:11:00",3.16679551837064,0.182,239.73,10.6,0,0,19,2010-01-02 19:11:00,2019-11-21 19:11:00,"Sat","2010",FALSE,TRUE,1,"19"
"46386","2/1/2010","19:12:00",2.52,0.182,239.43,10.6,0,0,18,2010-01-02 19:12:00,2019-11-21 19:12:00,"Sat","2010",FALSE,TRUE,1,"19"
"46387","2/1/2010","19:13:00",2.526,0.182,239.82,10.6,0,0,18,2010-01-02 19:13:00,2019-11-21 19:13:00,"Sat","2010",FALSE,TRUE,1,"19"
"46388","2/1/2010","19:14:00",2.538,0.18,240.04,10.6,0,0,18,2010-01-02 19:14:00,2019-11-21 19:14:00,"Sat","2010",FALSE,TRUE,1,"19"
"46389","2/1/2010","19:15:00",2.94759037591252,0.18,239.21,10.4,0,0,19,2010-01-02 19:15:00,2019-11-21 19:15:00,"Sat","2010",FALSE,TRUE,1,"19"
"46390","2/1/2010","19:16:00",0.872136946835312,0.192,240.05,6.2,0,0,1,2010-01-02 19:16:00,2019-11-21 19:16:00,"Sat","2010",FALSE,TRUE,1,"19"
"46391","2/1/2010","19:17:00",4.33108097348034,0.188,239.88,7.2,0,0,1,2010-01-02 19:17:00,2019-11-21 19:17:00,"Sat","2010",FALSE,TRUE,1,"19"
"46392","2/1/2010","19:18:00",3.09870018068759,0.184,239.2,7.6,0,0,1,2010-01-02 19:18:00,2019-11-21 19:18:00,"Sat","2010",FALSE,TRUE,1,"19"
"46393","2/1/2010","19:19:00",1.554,0.1,240.05,6.4,0,0,0,2010-01-02 19:19:00,2019-11-21 19:19:00,"Sat","2010",FALSE,TRUE,1,"19"
"46394","2/1/2010","19:20:00",2.80384037591252,0.098,240.22,5.8,0,0,1,2010-01-02 19:20:00,2019-11-21 19:20:00,"Sat","2010",FALSE,TRUE,1,"19"
"46395","2/1/2010","19:21:00",1.405354925884,0.1,239.48,5.6,0,0,0,2010-01-02 19:21:00,2019-11-21 19:21:00,"Sat","2010",FALSE,TRUE,1,"19"
"46396","2/1/2010","19:22:00",2.72494037591252,0.104,239.75,4.8,0,0,1,2010-01-02 19:22:00,2019-11-21 19:22:00,"Sat","2010",FALSE,TRUE,1,"19"
"46397","2/1/2010","19:23:00",1.168,0.104,239.91,4.8,0,0,1,2010-01-02 19:23:00,2019-11-21 19:23:00,"Sat","2010",FALSE,TRUE,1,"19"
"46398","2/1/2010","19:24:00",3.37065643848829,0.104,239.69,4.8,0,0,0,2010-01-02 19:24:00,2019-11-21 19:24:00,"Sat","2010",FALSE,TRUE,1,"19"
"46399","2/1/2010","19:25:00",2.58939037591252,0.102,238.99,4.8,0,0,1,2010-01-02 19:25:00,2019-11-21 19:25:00,"Sat","2010",FALSE,TRUE,1,"19"
"46400","2/1/2010","19:26:00",0.982,0.106,239.46,4.2,0,0,1,2010-01-02 19:26:00,2019-11-21 19:26:00,"Sat","2010",FALSE,TRUE,1,"19"
"46401","2/1/2010","19:27:00",2.49159037591252,0.11,239.19,4.6,0,0,0,2010-01-02 19:27:00,2019-11-21 19:27:00,"Sat","2010",FALSE,TRUE,1,"19"
"46402","2/1/2010","19:28:00",3.70988842860374,0.234,239.82,5.8,0,0,1,2010-01-02 19:28:00,2019-11-21 19:28:00,"Sat","2010",FALSE,TRUE,1,"19"
"46403","2/1/2010","19:29:00",3.24185268579103,0.236,240.7,5.8,0,0,1,2010-01-02 19:29:00,2019-11-21 19:29:00,"Sat","2010",FALSE,TRUE,1,"19"
"46404","2/1/2010","19:30:00",1.842,0.37,240.53,8.6,0,0,0,2010-01-02 19:30:00,2019-11-21 19:30:00,"Sat","2010",FALSE,TRUE,1,"19"
"46405","2/1/2010","19:31:00",2.43025,0.64,239.62,13,0,0,1,2010-01-02 19:31:00,2019-11-21 19:31:00,"Sat","2010",FALSE,TRUE,1,"19"
"46406","2/1/2010","19:32:00",4.58935031356084,0.524,239.14,12.6,0,0,1,2010-01-02 19:32:00,2019-11-21 19:32:00,"Sat","2010",FALSE,TRUE,1,"19"
"46407","2/1/2010","19:33:00",2.852,0.472,238.48,12.2,0,0,0,2010-01-02 19:33:00,2019-11-21 19:33:00,"Sat","2010",FALSE,TRUE,1,"19"
"46408","2/1/2010","19:34:00",2.25,0.388,238.34,10.2,0,0,1,2010-01-02 19:34:00,2019-11-21 19:34:00,"Sat","2010",FALSE,TRUE,1,"19"
"46409","2/1/2010","19:35:00",2.386,0.394,238.02,10.6,0,0,1,2010-01-02 19:35:00,2019-11-21 19:35:00,"Sat","2010",FALSE,TRUE,1,"19"
"46410","2/1/2010","19:36:00",2.3233,0.23,238.98,5.6,0,0,0,2010-01-02 19:36:00,2019-11-21 19:36:00,"Sat","2010",FALSE,TRUE,1,"19"
"46411","2/1/2010","19:37:00",2.2915,0.232,239.33,5.6,0,0,1,2010-01-02 19:37:00,2019-11-21 19:37:00,"Sat","2010",FALSE,TRUE,1,"19"
"46412","2/1/2010","19:38:00",2.263,0.234,239.9,5.8,0,0,1,2010-01-02 19:38:00,2019-11-21 19:38:00,"Sat","2010",FALSE,TRUE,1,"19"
"46413","2/1/2010","19:39:00",3.02227931674179,0.236,240.14,7.2,0,0,0,2010-01-02 19:39:00,2019-11-21 19:39:00,"Sat","2010",FALSE,TRUE,1,"19"
"46414","2/1/2010","19:40:00",1.716,0.23,239.31,7.2,0,0,1,2010-01-02 19:40:00,2019-11-21 19:40:00,"Sat","2010",FALSE,TRUE,1,"19"
"46415","2/1/2010","19:41:00",1.722,0.23,239.31,7.2,0,0,0,2010-01-02 19:41:00,2019-11-21 19:41:00,"Sat","2010",FALSE,TRUE,1,"19"
"46416","2/1/2010","19:42:00",2.7592050814597,0.356,237.97,10.4,0,0,1,2010-01-02 19:42:00,2019-11-21 19:42:00,"Sat","2010",FALSE,TRUE,1,"19"
"46417","2/1/2010","19:43:00",2.258,0.298,237.72,10,0,0,1,2010-01-02 19:43:00,2019-11-21 19:43:00,"Sat","2010",FALSE,TRUE,1,"19"
"46418","2/1/2010","19:44:00",2.34755307054246,0.228,238.65,7.2,0,0,0,2010-01-02 19:44:00,2019-11-21 19:44:00,"Sat","2010",FALSE,TRUE,1,"19"
"46419","2/1/2010","19:45:00",2.15075,0.23,238.72,6.4,0,0,1,2010-01-02 19:45:00,2019-11-21 19:45:00,"Sat","2010",FALSE,TRUE,1,"19"
"46420","2/1/2010","19:46:00",1.843524370831,0.168,238.45,5.6,0,0,1,2010-01-02 19:46:00,2019-11-21 19:46:00,"Sat","2010",FALSE,TRUE,1,"19"
"46421","2/1/2010","19:47:00",1.262,0.082,238.75,5.2,0,0,0,2010-01-02 19:47:00,2019-11-21 19:47:00,"Sat","2010",FALSE,TRUE,1,"19"
"46422","2/1/2010","19:48:00",1.928,0.22,239.16,8.8,0,0,1,2010-01-02 19:48:00,2019-11-21 19:48:00,"Sat","2010",FALSE,TRUE,1,"19"
"46423","2/1/2010","19:49:00",3.044,0.342,237.89,13.2,0,0,3,2010-01-02 19:49:00,2019-11-21 19:49:00,"Sat","2010",FALSE,TRUE,1,"19"
"46424","2/1/2010","19:50:00",2.1163,0.488,236.73,15.8,0,0,19,2010-01-02 19:50:00,2019-11-21 19:50:00,"Sat","2010",FALSE,TRUE,1,"19"
"46425","2/1/2010","19:51:00",2.26165043837341,0.366,237.48,11.2,0,0,18,2010-01-02 19:51:00,2019-11-21 19:51:00,"Sat","2010",FALSE,TRUE,1,"19"
"46426","2/1/2010","19:52:00",2.57282726486066,0.358,237.1,11,0,0,19,2010-01-02 19:52:00,2019-11-21 19:52:00,"Sat","2010",FALSE,TRUE,1,"19"
"46427","2/1/2010","19:53:00",3.24217222683422,0.354,237.32,11,0,0,18,2010-01-02 19:53:00,2019-11-21 19:53:00,"Sat","2010",FALSE,TRUE,1,"19"
"46428","2/1/2010","19:54:00",2.1254,0.35,237.66,11,0,0,18,2010-01-02 19:54:00,2019-11-21 19:54:00,"Sat","2010",FALSE,TRUE,1,"19"
"46429","2/1/2010","19:55:00",2.624,0.348,238.45,11,0,0,18,2010-01-02 19:55:00,2019-11-21 19:55:00,"Sat","2010",FALSE,TRUE,1,"19"
"46430","2/1/2010","19:56:00",2.73528218134434,0.252,238.15,9.8,0,0,18,2010-01-02 19:56:00,2019-11-21 19:56:00,"Sat","2010",FALSE,TRUE,1,"19"
"46431","2/1/2010","19:57:00",2.15,0.18,238.67,9,0,0,18,2010-01-02 19:57:00,2019-11-21 19:57:00,"Sat","2010",FALSE,TRUE,1,"19"
"46432","2/1/2010","19:58:00",3.44015935686865,0.196,239.43,9,0,0,18,2010-01-02 19:58:00,2019-11-21 19:58:00,"Sat","2010",FALSE,TRUE,1,"19"
"46433","2/1/2010","19:59:00",2.168,0.194,239.07,9,0,0,19,2010-01-02 19:59:00,2019-11-21 19:59:00,"Sat","2010",FALSE,TRUE,1,"19"
"46434","2/1/2010","20:00:00",2.168,0.192,239.17,9,0,0,18,2010-01-02 20:00:00,2019-11-21 20:00:00,"Sat","2010",FALSE,TRUE,1,"20"
"46435","2/1/2010","20:01:00",4.61250420008139,0.232,238.83,9.6,0,0,18,2010-01-02 20:01:00,2019-11-21 20:01:00,"Sat","2010",FALSE,TRUE,1,"20"
"46436","2/1/2010","20:02:00",2.2833,0.376,238.15,14.4,0,0,18,2010-01-02 20:02:00,2019-11-21 20:02:00,"Sat","2010",FALSE,TRUE,1,"20"
"46437","2/1/2010","20:03:00",3.67938073526444,0.296,239.56,11.6,0,0,18,2010-01-02 20:03:00,2019-11-21 20:03:00,"Sat","2010",FALSE,TRUE,1,"20"
"46438","2/1/2010","20:04:00",2.88994789993688,0.276,238.87,12,0,0,18,2010-01-02 20:04:00,2019-11-21 20:04:00,"Sat","2010",FALSE,TRUE,1,"20"
"46439","2/1/2010","20:05:00",3.12664130801611,0.194,240.18,9,0,0,19,2010-01-02 20:05:00,2019-11-21 20:05:00,"Sat","2010",FALSE,TRUE,1,"20"
"46440","2/1/2010","20:06:00",2.4191,0.192,240.06,9.4,0,0,18,2010-01-02 20:06:00,2019-11-21 20:06:00,"Sat","2010",FALSE,TRUE,1,"20"
"46441","2/1/2010","20:07:00",4.60439464781382,0.266,239.73,10.6,0,0,18,2010-01-02 20:07:00,2019-11-21 20:07:00,"Sat","2010",FALSE,TRUE,1,"20"
"46442","2/1/2010","20:08:00",4.19806519231992,0.406,238.98,15.2,0,0,19,2010-01-02 20:08:00,2019-11-21 20:08:00,"Sat","2010",FALSE,TRUE,1,"20"
"46443","2/1/2010","20:09:00",2.656,0.262,240.13,11.4,0,0,18,2010-01-02 20:09:00,2019-11-21 20:09:00,"Sat","2010",FALSE,TRUE,1,"20"
"46444","2/1/2010","20:10:00",2.2,0.196,241.11,9,0,0,18,2010-01-02 20:10:00,2019-11-21 20:10:00,"Sat","2010",FALSE,TRUE,1,"20"
"46445","2/1/2010","20:11:00",2.52765,0.16,241.39,8.4,0,0,19,2010-01-02 20:11:00,2019-11-21 20:11:00,"Sat","2010",FALSE,TRUE,1,"20"
"46446","2/1/2010","20:12:00",4.8710665413586,0.196,241.13,8.4,0,0,18,2010-01-02 20:12:00,2019-11-21 20:12:00,"Sat","2010",FALSE,TRUE,1,"20"
"46447","2/1/2010","20:13:00",2.046,0.196,241.09,8.4,0,0,19,2010-01-02 20:13:00,2019-11-21 20:13:00,"Sat","2010",FALSE,TRUE,1,"20"
"46448","2/1/2010","20:14:00",2.042,0.198,241.31,8.4,0,0,18,2010-01-02 20:14:00,2019-11-21 20:14:00,"Sat","2010",FALSE,TRUE,1,"20"
"46449","2/1/2010","20:15:00",2.47315,0.194,240.76,8.6,0,0,19,2010-01-02 20:15:00,2019-11-21 20:15:00,"Sat","2010",FALSE,TRUE,1,"20"
"46450","2/1/2010","20:16:00",2.49065,0.198,240.97,8.4,0,0,18,2010-01-02 20:16:00,2019-11-21 20:16:00,"Sat","2010",FALSE,TRUE,1,"20"
"46451","2/1/2010","20:17:00",3.17287687844082,0.196,240.73,8.4,0,0,19,2010-01-02 20:17:00,2019-11-21 20:17:00,"Sat","2010",FALSE,TRUE,1,"20"
"46452","2/1/2010","20:18:00",4.67410556028999,0.198,241.24,8.4,0,0,18,2010-01-02 20:18:00,2019-11-21 20:18:00,"Sat","2010",FALSE,TRUE,1,"20"
"46453","2/1/2010","20:19:00",0.845780785048853,0.202,242.16,8.4,0,0,19,2010-01-02 20:19:00,2019-11-21 20:19:00,"Sat","2010",FALSE,TRUE,1,"20"
"46454","2/1/2010","20:20:00",2.258,0.268,241.95,9.4,0,0,18,2010-01-02 20:20:00,2019-11-21 20:20:00,"Sat","2010",FALSE,TRUE,1,"20"
"46455","2/1/2010","20:21:00",3.91835686628848,0.34,241.3,10.4,0,0,19,2010-01-02 20:21:00,2019-11-21 20:21:00,"Sat","2010",FALSE,TRUE,1,"20"
"46456","2/1/2010","20:22:00",3.35657676165785,0.338,241.18,10.4,0,0,18,2010-01-02 20:22:00,2019-11-21 20:22:00,"Sat","2010",FALSE,TRUE,1,"20"
"46457","2/1/2010","20:23:00",2.49,0.34,241.44,10.4,0,0,19,2010-01-02 20:23:00,2019-11-21 20:23:00,"Sat","2010",FALSE,TRUE,1,"20"
"46458","2/1/2010","20:24:00",2.5943,0.338,240.93,10.4,0,0,18,2010-01-02 20:24:00,2019-11-21 20:24:00,"Sat","2010",FALSE,TRUE,1,"20"
"46459","2/1/2010","20:25:00",4.27446677737379,0.338,241.03,10.4,0,0,19,2010-01-02 20:25:00,2019-11-21 20:25:00,"Sat","2010",FALSE,TRUE,1,"20"
"46460","2/1/2010","20:26:00",2.52,0.34,240.75,10.6,0,0,18,2010-01-02 20:26:00,2019-11-21 20:26:00,"Sat","2010",FALSE,TRUE,1,"20"
"46461","2/1/2010","20:27:00",2.496,0.338,240.95,10.4,0,0,19,2010-01-02 20:27:00,2019-11-21 20:27:00,"Sat","2010",FALSE,TRUE,1,"20"
"46462","2/1/2010","20:28:00",2.7067,0.33,240.31,12.8,0,0,18,2010-01-02 20:28:00,2019-11-21 20:28:00,"Sat","2010",FALSE,TRUE,1,"20"
"46463","2/1/2010","20:29:00",4.95476587819738,0.35,239.86,13.2,0,0,18,2010-01-02 20:29:00,2019-11-21 20:29:00,"Sat","2010",FALSE,TRUE,1,"20"
"46464","2/1/2010","20:30:00",4.54686883980774,0.268,239.35,15,0,0,19,2010-01-02 20:30:00,2019-11-21 20:30:00,"Sat","2010",FALSE,TRUE,1,"20"
"46465","2/1/2010","20:31:00",2.704,0.21,240.11,12,0,0,13,2010-01-02 20:31:00,2019-11-21 20:31:00,"Sat","2010",FALSE,TRUE,1,"20"
"46466","2/1/2010","20:32:00",3.52321993273572,0.206,240.92,7.6,0,0,1,2010-01-02 20:32:00,2019-11-21 20:32:00,"Sat","2010",FALSE,TRUE,1,"20"
"46467","2/1/2010","20:33:00",4.72044346330652,0.206,241.28,8,0,0,0,2010-01-02 20:33:00,2019-11-21 20:33:00,"Sat","2010",FALSE,TRUE,1,"20"
